state,district,market,commodity,min_price,max_price,modal_price,date
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1105,1301,1205,2026-07-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1087,1300,1204,2026-07-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1091,1344,1198,2026-07-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1091,1290,1195,2026-07-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1120,1370,1219,2026-07-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1101,1376,1214,2026-07-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1086,1360,1225,2026-07-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1073,1307,1218,2026-07-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1110,1358,1221,2026-07-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1136,1377,1223,2026-07-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1048,1352,1192,2026-07-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1088,1375,1221,2026-07-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1075,1352,1205,2026-07-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1090,1367,1203,2026-07-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1129,1373,1218,2026-07-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1150,1311,1230,2026-07-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1133,1302,1212,2026-07-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1089,1345,1224,2026-07-29
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1119,1303,1218,2026-07-30
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1129,1308,1233,2026-07-31
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1122,1311,1220,2026-08-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1129,1306,1227,2026-08-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1093,1344,1228,2026-08-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1100,1314,1229,2026-08-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1088,1352,1211,2026-08-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1096,1378,1224,2026-08-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1086,1374,1225,2026-08-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1140,1343,1231,2026-08-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1128,1351,1236,2026-08-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1117,1382,1222,2026-08-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1161,1384,1240,2026-08-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1143,1386,1240,2026-08-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1148,1399,1244,2026-08-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1128,1370,1246,2026-08-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1113,1370,1253,2026-08-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1162,1407,1259,2026-08-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1149,1328,1241,2026-08-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Tomato,1180,1348,1257,2026-08-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1414,1795,1607,2026-02-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1427,1716,1598,2026-02-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1463,1722,1620,2026-02-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1491,1720,1614,2026-02-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1438,1806,1610,2026-02-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1503,1777,1609,2026-02-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1508,1802,1625,2026-02-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1444,1727,1581,2026-02-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1459,1826,1639,2026-02-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1471,1798,1615,2026-03-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1422,1699,1583,2026-03-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1442,1839,1630,2026-03-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1511,1736,1624,2026-03-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1513,1821,1623,2026-03-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1507,1864,1642,2026-03-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1433,1763,1610,2026-03-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1485,1766,1635,2026-03-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1444,1815,1620,2026-03-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1450,1805,1611,2026-03-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1476,1785,1636,2026-03-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1504,1739,1630,2026-03-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1531,1810,1641,2026-03-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1540,1819,1641,2026-03-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1466,1826,1653,2026-03-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1514,1761,1645,2026-03-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1459,1838,1640,2026-03-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1521,1831,1659,2026-03-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1487,1871,1646,2026-03-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1487,1759,1645,2026-03-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1532,1790,1658,2026-03-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1497,1785,1650,2026-03-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1530,1757,1657,2026-03-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1494,1817,1654,2026-03-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1486,1800,1649,2026-03-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1523,1828,1671,2026-03-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1467,1781,1662,2026-03-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1501,1896,1669,2026-03-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1524,1766,1663,2026-03-29
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1488,1866,1666,2026-03-30
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1545,1803,1656,2026-03-31
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1527,1816,1681,2026-04-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1553,1786,1679,2026-04-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1486,1765,1653,2026-04-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1498,1818,1655,2026-04-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1519,1884,1672,2026-04-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1468,1779,1668,2026-04-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1493,1778,1645,2026-04-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1510,1848,1652,2026-04-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1494,1889,1671,2026-04-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1546,1848,1655,2026-04-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1521,1845,1663,2026-04-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1530,1843,1672,2026-04-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1520,1838,1693,2026-04-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1497,1913,1687,2026-04-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1523,1862,1651,2026-04-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1546,1815,1677,2026-04-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1502,1884,1662,2026-04-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1482,1825,1662,2026-04-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1460,1826,1645,2026-04-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1528,1908,1676,2026-04-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1532,1862,1646,2026-04-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1470,1868,1659,2026-04-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1522,1881,1663,2026-04-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1456,1737,1637,2026-04-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1573,1792,1678,2026-04-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1511,1866,1671,2026-04-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1470,1780,1661,2026-04-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1515,1835,1653,2026-04-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1504,1808,1672,2026-04-29
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1467,1824,1646,2026-04-30
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1454,1754,1650,2026-05-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1496,1789,1643,2026-05-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1472,1795,1652,2026-05-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1466,1768,1657,2026-05-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1495,1856,1634,2026-05-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1465,1743,1622,2026-05-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1482,1776,1655,2026-05-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1506,1797,1632,2026-05-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1501,1768,1617,2026-05-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1513,1795,1646,2026-05-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1530,1760,1649,2026-05-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1471,1784,1647,2026-05-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1515,1840,1633,2026-05-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1458,1759,1619,2026-05-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1524,1770,1626,2026-05-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1485,1806,1619,2026-05-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1461,1810,1614,2026-05-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1463,1838,1614,2026-05-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1474,1732,1598,2026-05-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1476,1706,1601,2026-05-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1433,1729,1614,2026-05-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1429,1811,1616,2026-05-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1474,1751,1604,2026-05-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1492,1772,1598,2026-05-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1492,1741,1595,2026-05-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1483,1808,1594,2026-05-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1435,1731,1593,2026-05-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1487,1711,1593,2026-05-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1423,1768,1581,2026-05-29
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1477,1693,1572,2026-05-30
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1458,1807,1586,2026-05-31
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1411,1671,1551,2026-06-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1443,1777,1574,2026-06-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1393,1726,1575,2026-06-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1409,1646,1542,2026-06-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1432,1728,1570,2026-06-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1397,1716,1558,2026-06-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1410,1636,1543,2026-06-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1390,1746,1556,2026-06-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1439,1742,1567,2026-06-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1403,1676,1539,2026-06-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1376,1720,1526,2026-06-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1439,1736,1545,2026-06-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1409,1725,1550,2026-06-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1380,1751,1543,2026-06-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1409,1699,1532,2026-06-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1393,1729,1540,2026-06-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1441,1748,1540,2026-06-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1425,1749,1537,2026-06-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1337,1694,1511,2026-06-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1429,1693,1545,2026-06-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1426,1661,1525,2026-06-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1383,1732,1544,2026-06-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1407,1695,1517,2026-06-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1384,1622,1516,2026-06-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1346,1602,1493,2026-06-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1348,1686,1527,2026-06-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1372,1686,1515,2026-06-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1380,1622,1517,2026-06-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1424,1662,1524,2026-06-29
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1410,1678,1516,2026-06-30
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1380,1600,1507,2026-07-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1344,1620,1513,2026-07-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1396,1661,1518,2026-07-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1359,1635,1530,2026-07-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1368,1660,1507,2026-07-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1420,1661,1522,2026-07-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1374,1652,1558,2026-07-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1404,1682,1522,2026-07-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1389,1617,1507,2026-07-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1340,1650,1522,2026-07-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1406,1664,1501,2026-07-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1330,1672,1501,2026-07-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1384,1638,1529,2026-07-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1357,1622,1507,2026-07-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1369,1681,1516,2026-07-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1324,1613,1504,2026-07-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1397,1661,1496,2026-07-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1431,1677,1558,2026-07-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1345,1666,1525,2026-07-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1412,1620,1514,2026-07-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1367,1694,1525,2026-07-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1413,1606,1515,2026-07-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1327,1672,1503,2026-07-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1393,1625,1527,2026-07-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1333,1659,1515,2026-07-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1371,1677,1514,2026-07-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1390,1668,1489,2026-07-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1455,1759,1550,2026-07-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1381,1725,1553,2026-07-29
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1416,1613,1512,2026-07-30
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1339,1667,1519,2026-07-31
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1420,1618,1516,2026-08-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1413,1667,1531,2026-08-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1354,1676,1521,2026-08-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1346,1710,1525,2026-08-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1354,1680,1531,2026-08-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1392,1615,1518,2026-08-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1381,1646,1534,2026-08-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1447,1686,1551,2026-08-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1399,1707,1557,2026-08-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1440,1685,1533,2026-08-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1382,1707,1566,2026-08-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1427,1753,1548,2026-08-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1414,1711,1558,2026-08-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1436,1795,1582,2026-08-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1369,1727,1550,2026-08-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1453,1764,1573,2026-08-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1442,1679,1571,2026-08-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Onion,1435,1715,1549,2026-08-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,861,1070,949,2026-02-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,861,1087,955,2026-02-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,879,1040,961,2026-02-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,869,1067,962,2026-02-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,867,1039,962,2026-02-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,886,1030,966,2026-02-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,888,1060,953,2026-02-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,850,1055,959,2026-02-27
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,881,1080,964,2026-02-28
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,864,1099,969,2026-03-01
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,887,1105,985,2026-03-02
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,894,1107,977,2026-03-03
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,906,1096,991,2026-03-04
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,896,1037,971,2026-03-05
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,874,1055,964,2026-03-06
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,877,1050,990,2026-03-07
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,881,1046,977,2026-03-08
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,897,1085,972,2026-03-09
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,917,1083,984,2026-03-10
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,872,1089,986,2026-03-11
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,864,1094,981,2026-03-12
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,905,1114,986,2026-03-13
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,912,1105,976,2026-03-14
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,930,1111,993,2026-03-15
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,901,1065,985,2026-03-16
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,893,1118,993,2026-03-17
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,920,1075,993,2026-03-18
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,925,1057,992,2026-03-19
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,919,1122,990,2026-03-20
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,909,1122,990,2026-03-21
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,904,1136,999,2026-03-22
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,889,1074,996,2026-03-23
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,901,1092,990,2026-03-24
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,919,1075,992,2026-03-25
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,907,1107,1011,2026-03-26
Uttar Pradesh,Uttar Pradesh Central,Uttar Pradesh APMC,Potato,887,1052,993,2026-03-27
